omega,a,N,depth,node_index,d,e,span_width,theta_mean,theta_std,theta_min,theta_max,minimum_cosine,minimum_sine,left_phase_summary,right_phase_summary,local_reconstruction_residual,unitarity_residual,symmetry_residual,control
nan,2,16,1,0,1,4,16,0.6323056782341503,0.49671212686586813,0.00616971739717615,1.3936623980371206,0.1762090758649394,0.006169678255110758,-0.07935527164364803,-0.28324097516147984,3.970323674172964e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,2,0,1,8,8,0.5863087564431,0.44695389046822936,0.02191168375691357,1.2325954745823093,0.33179039834781116,0.021909930419186513,0.1705618022203581,-0.4556210118607146,3.1565995250829654e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,3,0,1,16,4,0.6002089759065867,0.4900096285654718,0.1101993473411149,1.0902186044720585,0.4622915352176928,0.10997644115991524,-0.9947778800437413,-0.9944776346667251,1.2994374069384525e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,3,1,7,16,4,0.9192611378473717,0.5448875558296443,0.3743735820177274,1.464148693677016,0.10644558470967766,0.36568957055458656,0.997122115710652,0.9975786676398297,1.5120487229426397e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,2,1,3,8,8,0.8170027786131407,0.3623161225928105,0.3488046649673491,1.3415747979012589,0.22721948337684408,0.34177469763987023,0.1267562626473386,0.06272562709161528,6.1884325599287586e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,3,2,3,16,4,1.0476257458016698,0.3840930386010909,0.6635327072005788,1.4317187844027606,0.13862962312407554,0.6159038315617935,0.9903150517938486,0.9683757659586587,1.4015478550894772e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,3,3,5,16,4,0.5449681284691276,0.3857833480431611,0.15918478042596645,0.9307514765122886,0.5972314149831561,0.15851334675788245,0.0,0.0,9.117645527246617e-16,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,1,1,1,4,16,0.6323056782341503,0.4967121268658682,0.006169717397176116,1.3936623980371208,0.17620907586493917,0.006169678255110723,-0.09375715062303257,0.07174413597862786,2.439047234214271e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,2,2,1,8,8,0.5863087564431,0.4469538904682291,0.021911683756913526,1.232595474582309,0.33179039834781154,0.021909930419186468,-0.4949918291454898,0.2188836960166176,1.840181472591987e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,3,4,1,16,4,0.6002089759065874,0.49000962856547264,0.11019934734111475,1.09021860447206,0.4622915352176914,0.10997644115991509,0.994477634666725,-0.9947778800437412,2.8221335825413657e-16,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,3,5,7,16,4,0.9192611378473691,0.5448875558296444,0.3743735820177247,1.4641486936770134,0.10644558470968031,0.365689570554584,-0.9975786676398297,0.997122115710652,8.196011681703869e-16,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,2,3,3,8,8,0.8170027786131409,0.3623161225928106,0.3488046649673492,1.3415747979012596,0.22721948337684345,0.3417746976398703,0.13639445717147972,-0.03494786566423996,5.569413540069172e-15,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,3,6,3,16,4,1.0476257458016698,0.38409303860108934,0.6635327072005806,1.4317187844027592,0.13862962312407687,0.615903831561795,0.0,0.0,9.277345094788258e-16,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,3,7,5,16,4,0.5449681284691283,0.38578334804316206,0.1591847804259664,0.9307514765122904,0.5972314149831548,0.1585133467578824,-5.551115123125783e-17,0.0,6.061766283407443e-16,3.489983109590016e-15,1.0259132733102389e-16,random_rational_allpass
nan,2,16,0,0,1,2,32,1.4560654534272028,0.3022466116618975,0.6435011087932845,1.5707963267948966,6.123233995736766e-17,0.6000000000000001,-0.14052535209847947,0.05102666434962479,8.830189737383453e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,1,0,1,4,16,0.6761699197511343,0.5011006091913413,0.03380068241376752,1.4742238314651208,0.09642245549050159,0.03379424664626768,-0.13008951030517873,0.029041616933140432,1.9881554352072456e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,2,0,1,8,8,0.9823548360933406,0.3684002712331769,0.45151296094100785,1.4392561424780461,0.13116117633685548,0.4363273770577799,-0.2881748088114835,-0.26127464279026125,3.119262016996284e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,3,0,1,16,4,0.7499016586547015,0.7297626072144362,0.020139051440265263,1.4796642658691377,0.09100597053767659,0.020137690130449137,0.0,0.9220821603928788,1.0844512173106569e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,3,1,7,16,4,0.8291814907819787,0.35700323633101066,0.472178254450968,1.1861847271129893,0.37519913962304346,0.4548272720101017,0.0,0.38981352929189766,7.517775797540445e-16,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,2,1,3,8,8,0.575538628729904,0.4665862710349742,0.032609181984013316,1.2781565829588963,0.28848074423852477,0.03260340308144384,-0.35272479985130434,0.35921746903113155,4.600734884276616e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,3,2,3,16,4,0.5196349096808899,0.4477481728102348,0.07188673687065504,0.9673830824911247,0.5674562509053697,0.0718248379830192,-0.953293073163057,0.9109962199918137,1.122456652110996e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,3,3,5,16,4,0.20506830664551345,0.16627202885929573,0.03879627778621771,0.3713403355048092,0.9318418222860375,0.038786546141475725,1.1102230246251565e-16,0.9076240044180879,1.130977981406616e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,1,1,1,4,16,0.6761699197511342,0.5011006091913409,0.03380068241376747,1.4742238314651204,0.09642245549050203,0.03379424664626763,0.2450196742974092,0.23732297360466498,2.2708484611121985e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,2,2,1,8,8,0.9823548360933404,0.3684002712331773,0.4515129609410067,1.4392561424780457,0.13116117633685592,0.43632737705777885,0.05989350553418689,0.5868208915198305,3.0925348453280838e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,3,4,1,16,4,0.7499016586547012,0.7297626072144354,0.020139051440265655,1.4796642658691366,0.0910059705376777,0.02013769013044953,-0.9220821603928796,0.0,1.0204225572514998e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,3,5,7,16,4,0.8291814907819768,0.3570032363310087,0.47217825445096806,1.1861847271129855,0.37519913962304696,0.45482727201010176,-0.38981352929189705,0.0,1.4198098450992996e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,2,3,3,8,8,0.5755386287299035,0.46658627103497463,0.032609181984012636,1.2781565829588968,0.2884807442385243,0.03260340308144316,0.03848007640322945,-0.008770394747263183,2.2159270362613604e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,3,6,3,16,4,0.5196349096808893,0.4477481728102351,0.07188673687065418,0.9673830824911244,0.56745625090537,0.07182483798301834,2.220446049250313e-16,0.0,7.929112085275467e-16,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,16,3,7,5,16,4,0.20506830664551104,0.16627202885929715,0.03879627778621388,0.3713403355048082,0.9318418222860378,0.038786546141471895,0.9076240044180908,0.0,1.0982665754703956e-15,4.2075613012664395e-15,1.334673985585705e-16,generic_smooth_unit_phase
nan,2,32,0,0,1,2,64,1.4696854795304595,0.24336505211756929,0.6435011087932843,1.5707963267948966,6.123233995736766e-17,0.5999999999999999,0.03855896944395304,0.011797380788745704,1.086872256467804e-14,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,1,0,1,4,32,0.7616557830428129,0.4651944063703534,0.030873547991117856,1.5377988040908097,0.0329915348788707,0.03086864357087635,0.028282048290260056,-0.12434752204802614,2.989192655097795e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,2,0,1,8,16,0.7915526066831844,0.4843031620791137,0.0011985300301768226,1.5161167307212862,0.05465235277325012,0.0011985297432339254,0.08338415153453706,0.07317880683790715,2.918581057600025e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,3,0,1,16,8,0.5685155907344559,0.4211437981725677,0.0828908488572237,1.0930426670468019,0.45978551974025783,0.08279595910552118,-0.08840893773821239,-0.1998727017456678,1.6475939661940284e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,0,1,32,4,0.9834828808362328,0.4917729999023366,0.4917098809338963,1.4752558807385694,0.0953951638824335,0.4721338835856963,5.551115123125783e-17,0.15850643631282438,1.3011042601218768e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,1,15,32,4,0.8861818188516188,0.12341332591213705,0.7627684929394818,1.009595144763756,0.5322035220834518,0.6909255057893247,0.0,0.5902528645473308,1.0148952756079008e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,3,1,7,16,8,0.7681015879207338,0.45105144437891925,0.16646017478207376,1.4272827087937403,0.14302148687005792,0.16569249858368398,0.07473664108895713,0.3316432038102703,4.185941816547323e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,2,7,32,4,0.7434108232691106,0.5605429182850925,0.18286790498401806,1.303953741554203,0.26368708773469535,0.18185040354023738,2.7755575615628914e-17,0.5429293998063611,8.173224640557054e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,3,9,32,4,0.5262565905285318,0.29137774007127426,0.23487885045725754,0.8176343305998061,0.6839489460031146,0.23272516413619918,-5.551115123125783e-17,0.5174599168949013,8.718634961077524e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,2,1,3,8,16,0.7862745602498133,0.5037450382314865,0.08370322453174445,1.4846439893153878,0.08604580334740139,0.08360551809474333,-0.21346091762857017,-0.14800574448501405,3.1817471289776988e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,3,2,3,16,8,0.4388421104856747,0.4792165865545902,0.023751897824030695,1.25479448663565,0.31076886158506395,0.023749664604341178,0.0037357953022164325,-0.13537364260153784,1.7514737079019755e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,4,3,32,4,0.4921994876538176,0.31851328960602887,0.17368619804778873,0.8107127772598465,0.6889820024176493,0.1728142520546895,-7.979727989493313e-17,0.0,8.532876728774447e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,5,13,32,4,1.0441185185112771,0.20137245452964786,0.8427460639816292,1.245490973040925,0.3195981396729473,0.7464732056666292,0.8983595651721812,0.7430257492190403,8.819162055687218e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,3,3,5,16,8,0.6356236102861331,0.5178785239405828,0.12472908033975541,1.4935355227367466,0.0771839623873808,0.12440592295821024,-0.16714413164404113,0.06701663374375644,9.057177370193779e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,6,5,32,4,0.3843402120629349,0.24407974881658365,0.14026046324635127,0.6284199608795186,0.8089573710603323,0.13980102478090342,5.551115123125783e-17,0.0,1.1187636854422756e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,7,11,32,4,0.9303668773901842,0.44182300250960693,0.4885438748805772,1.3721898798997911,0.19730336350763966,0.46934060265203337,2.220446049250313e-16,0.0,1.113499077646424e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,1,1,1,4,32,0.761655783042813,0.4651944063703535,0.030873547991117467,1.5377988040908102,0.03299153487887026,0.030868643570875962,-0.0630831036859795,-0.07228842587771836,3.8006437133952245e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,2,2,1,8,16,0.7915526066831844,0.4843031620791136,0.0011985300301773027,1.5161167307212875,0.054652352773248786,0.0011985297432344055,0.12117314695113221,0.10718376245419653,2.5495259420101168e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,3,4,1,16,8,0.5685155907344568,0.4211437981725669,0.08289084885722468,1.093042667046802,0.4597855197402576,0.08279595910552216,-0.12796594849648382,-0.15314565300689548,1.9760141716921713e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,8,1,32,4,0.9834828808362328,0.4917729999023371,0.4917098809338957,1.4752558807385698,0.09539516388243306,0.4721338835856958,4.163336342344337e-17,0.26689992613977787,8.506042726229262e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,9,15,32,4,0.8861818188516181,0.12341332591213672,0.7627684929394813,1.0095951447637548,0.5322035220834527,0.6909255057893243,-0.5902528645473322,0.0,9.278319245562994e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,3,5,7,16,8,0.7681015879207337,0.4510514443789199,0.16646017478207337,1.4272827087937419,0.1430214868700564,0.16569249858368362,0.10689793215324514,0.19561996785882313,1.6277801652089779e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,10,7,32,4,0.7434108232691099,0.560542918285093,0.1828679049840169,1.3039537415542028,0.26368708773469557,0.18185040354023624,-0.5429293998063626,0.0,1.1400371036286992e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,11,9,32,4,0.5262565905285328,0.2913777400712746,0.23487885045725823,0.8176343305998074,0.6839489460031136,0.23272516413619984,0.0,0.4545538795409183,6.72749125239744e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,2,3,3,8,16,0.7862745602498132,0.5037450382314863,0.0837032245317442,1.4846439893153878,0.08604580334740139,0.08360551809474308,0.13798223110777905,0.015227563989091586,2.2915336426077234e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,3,6,3,16,8,0.4388421104856736,0.4792165865545889,0.02375189782403087,1.2547944866356466,0.3107688615850671,0.02374966460434135,0.1353736426015379,0.003735795302216176,2.0699015122195967e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,12,3,32,4,0.49219948765381716,0.3185132896060283,0.17368619804778881,0.8107127772598455,0.68898200241765,0.1728142520546896,-0.4015773093941774,0.055862599923953565,8.03994412093751e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,13,13,32,4,1.0441185185112771,0.20137245452964886,0.8427460639816283,1.245490973040926,0.31959813967294626,0.7464732056666287,-5.551115123125783e-17,0.0,1.262420424351025e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,3,7,5,16,8,0.6356236102861339,0.5178785239405831,0.12472908033975814,1.4935355227367488,0.0771839623873786,0.12440592295821294,0.13878006315927713,-0.03680602653551551,1.9906572235732255e-15,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,14,5,32,4,0.38434021206293356,0.24407974881658442,0.14026046324634914,0.628419960879518,0.8089573710603326,0.1398010247809013,-0.9689956064647698,-0.9970117188726809,9.549974141745358e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,4,15,11,32,4,0.9303668773901859,0.441823002509607,0.48854387488057893,1.372189879899793,0.1973033635076379,0.4693406026520349,-0.716398290450827,0.6503951714133034,8.700966394308881e-16,3.879573512783053e-15,1.4174183450856493e-16,gaussian_fourier_phase
nan,2,32,0,0,1,2,64,1.5341576633104215,0.1655496993853504,0.6435011087932838,1.5707963267948966,6.123233995736766e-17,0.5999999999999995,0.05672752692175623,0.07625394565063065,3.682105906186029e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,1,0,1,4,32,0.8227311733299378,0.5147370433140159,0.0076471633949049276,1.5640468033779282,0.00674947217012901,0.0076470888619071965,-0.12499392415094066,0.0003099401524957763,2.9934271129774324e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,2,0,1,8,16,0.8773790340668576,0.4553606280011772,0.0888696580433128,1.4729236579817038,0.09771648895169169,0.08875272485904839,0.054030614010978875,-0.04409799241856755,1.0271159525751755e-14,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,3,0,1,16,8,0.9828560114087995,0.58496287911146,0.013769443759216059,1.5035374700577617,0.06720815778773975,0.013769008654468404,0.45480939059073866,0.5421654213774157,2.21682418441062e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,0,1,32,4,0.6533247491718992,0.5337898733791766,0.1195348757927226,1.1871146225510758,0.3743370163180086,0.11925041502653909,0.998323566988753,0.0,1.3947185442580789e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,1,15,32,4,0.9782470489671072,0.5759790233092777,0.4022680256578295,1.554226072276385,0.016569496237248273,0.391506328912596,6.938893903907228e-17,0.0,9.037624063580442e-16,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,3,1,7,16,8,0.5555389043750931,0.5398011389976279,0.04222103015010935,1.434118900203155,0.13625228511824428,0.04220848729178318,-0.09104548859545886,0.054012896595807824,1.6790999143608967e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,2,7,32,4,0.416188761519675,0.41004599614488857,0.006142765374786443,0.8262347576645636,0.6776494600772958,0.006142726743451752,-0.9832504154885864,0.9995779252989823,6.466610901462091e-16,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,3,9,32,4,0.536965817261698,0.287409318331833,0.249556498929865,0.8243751355935309,0.6790158258847929,0.2469742212413764,-0.9671997527471252,0.0,8.125584925009245e-16,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,2,1,3,8,16,0.6815501614883994,0.5068089879079153,0.0010828218935869732,1.4791602607307555,0.09150787264957884,0.0010828216819849534,0.08274325921617601,0.04767554214546648,3.659507222225033e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,3,2,3,16,8,0.516254636845902,0.258854593386031,0.19669595709512963,0.9100790733698416,0.6136833188489241,0.1954300702582438,-0.5535937564824494,-0.23166509154339215,1.9050217810818056e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,4,3,32,4,0.3574479236934148,0.27714712419021137,0.08030079950320344,0.6345950478836262,0.8053118389463915,0.08021452780734493,0.9304146750828852,0.8643980554238618,8.443536133913698e-16,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,5,13,32,4,0.6102743367676016,0.17279079545807877,0.43748354130952277,0.7830651322256803,0.7087545574498489,0.4236613486395086,0.8835464914426809,-0.9011037334063702,1.1031110953018644e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,3,3,5,16,8,0.7838277415676276,0.4704343544982962,0.03428042001226929,1.2800807202968338,0.2866378773733408,0.03427370631685002,0.4243631024413076,0.08384549003554176,1.4810416176744779e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,6,5,32,4,0.24050066621209004,0.1125579904591088,0.12794267575298124,0.35305865667119884,0.9383195137251796,0.12759390538884727,0.0,0.0,8.197911335343418e-16,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,7,11,32,4,0.7861043922900105,0.7253033113956086,0.06080108089440195,1.511407703685619,0.059353718568316075,0.060763626534875013,0.9483098113746199,0.43259851770164687,1.3855854342059663e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,1,1,1,4,32,0.822731173329938,0.5147370433140157,0.0076471633949049675,1.564046803377928,0.006749472170129232,0.007647088861907236,-0.012479198915004928,0.027877045377938954,9.574319947113191e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,2,2,1,8,16,0.8773790340668581,0.4553606280011768,0.08886965804331325,1.4729236579817029,0.09771648895169256,0.08875272485904884,0.05200673797210653,-0.11734228942617086,2.5304418084568317e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,3,4,1,16,8,0.9828560114088009,0.5849628791114604,0.013769443759216701,1.5035374700577617,0.06720815778773975,0.013769008654469046,0.25560866552037553,-0.32445763528942645,1.916619244825662e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,8,1,32,4,0.653324749171905,0.5337898733791843,0.11953487579272068,1.1871146225510893,0.37433701631799604,0.11925041502653719,0.0,0.9983235669887535,8.530035773541236e-16,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,9,15,32,4,0.9782470489671122,0.575979023309281,0.40226802565783115,1.5542260722763932,0.016569496237240057,0.39150632891259757,-5.551115123125783e-17,0.0,6.55745144527533e-16,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,3,5,7,16,8,0.5555389043750909,0.5398011389976287,0.042221030150109945,1.4341189002031554,0.13625228511824383,0.042208487291783774,-0.39878594526857675,-0.37535975046060477,1.7941525033927796e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,10,7,32,4,0.4161887615196729,0.41004599614488824,0.006142765374784617,0.8262347576645611,0.6776494600772975,0.006142726743449926,5.551115123125783e-17,0.0,6.154175302218472e-16,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,11,9,32,4,0.5369658172617015,0.2874093183318314,0.24955649892987006,0.8243751355935329,0.6790158258847914,0.2469742212413813,-0.9855459723845923,0.0,1.3152920754921308e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,2,3,3,8,16,0.6815501614883993,0.5068089879079152,0.0010828218935869612,1.479160260730756,0.0915078726495784,0.0010828216819849415,-0.2923474263749587,0.14195877908587531,2.588847340893614e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,3,6,3,16,8,0.5162546368459016,0.2588545933860308,0.19669595709512933,0.9100790733698408,0.6136833188489247,0.1954300702582435,0.3417869422092956,0.011606666102154245,1.356296265624977e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,12,3,32,4,0.35744792369341405,0.2771471241902108,0.08030079950320324,0.6345950478836249,0.8053118389463922,0.08021452780734473,0.0,0.0,1.0102702939822185e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,13,13,32,4,0.6102743367676026,0.17279079545807866,0.4374835413095239,0.7830651322256812,0.7087545574498483,0.4236613486395096,5.551115123125783e-17,0.0,1.1534978084866267e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,3,7,5,16,8,0.7838277415676264,0.47043435449829585,0.034280420012268706,1.280080720296831,0.2866378773733435,0.03427370631684944,0.4364907880982092,0.12382003559316629,5.197473084837616e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,14,5,32,4,0.24050066621209082,0.11255799045910887,0.12794267575298193,0.3530586566711997,0.9383195137251793,0.12759390538884796,2.7755575615628914e-17,0.0,1.0798316843413875e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,4,15,11,32,4,0.7861043922900112,0.7253033113956149,0.060801080894396294,1.511407703685626,0.0593537185683092,0.060763626534869365,-1.3877787807814457e-16,0.0,1.46357084018807e-15,4.8341170492483066e-15,8.230680169116139e-17,finite_blaschke
nan,2,32,0,0,1,2,64,1.5342803302161774,0.1618293573707677,0.6435011087932847,1.5707963267948966,6.123233995736766e-17,0.6000000000000003,0.005164278528020268,-0.005116422448032789,4.642581581940399e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,1,0,1,4,32,0.6576004196427767,0.5309606203960872,0.0018270262889959377,1.5065792261177773,0.0641729729780665,0.0018270252725528509,0.03777979942750821,-0.05264624892539633,9.329497124299404e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,2,0,1,8,16,0.7231607565671255,0.49173637625411737,0.0006926343100879536,1.5220247618553404,0.04875223203216248,0.0006926342547069602,0.3951174206572279,0.029439227430031994,3.6195306238965845e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,3,0,1,16,8,0.5358402082656402,0.47668400383222914,0.004286166938725864,1.1882387981539568,0.3732943401411062,0.0042861538150469345,-0.3154295583723038,-0.06866247111737983,1.9574464211807585e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,4,0,1,32,4,0.7015561281534256,0.688394774293241,0.013161353860184613,1.3899509024466665,0.17986127475947358,0.013160973892479614,0.9997246228278208,0.9989596232108081,1.0135430186849872e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,4,1,15,32,4,0.25848314784293835,0.05389323275940995,0.2045899150835284,0.3123763806023483,0.9516059461412484,0.20316564465706635,-0.9593463269103232,0.0,7.642198240290623e-16,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,3,1,7,16,8,0.46651905906743213,0.2931318773959078,0.1570766094447371,0.9458475225164982,0.5850557543316144,0.15643147902579999,0.4981035636273775,0.12903343996443795,1.6178494894622634e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,4,2,7,32,4,0.6997248245695579,0.6950252760232223,0.004699548546335574,1.3947501005927803,0.17513828882412757,0.00469953124750717,0.9999703681910107,0.9999330132950424,9.473636983335895e-16,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,4,3,9,32,4,0.44641222528848934,0.27551955725615684,0.17089266803233247,0.7219317825446462,0.7505305393458391,0.17006208155772556,0.0,0.0,7.24413287493556e-16,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,2,1,3,8,16,0.9133720299065977,0.4837329608823348,0.06485604223844373,1.4269232947507962,0.14337719674169885,0.064810584404386,0.08882504450964973,-0.09147330290051223,2.7062535512485817e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,3,2,3,16,8,0.8915113180879534,0.22752191564807656,0.5974500679260278,1.1998450136613266,0.3625022034494746,0.5625360902244234,-0.21127175689499184,-0.1958835277415963,1.744257854565562e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,4,4,3,32,4,0.31327009188041816,0.2808611074678474,0.032408984412570736,0.5941311993482655,0.8286351566002815,0.03240331128946873,-2.220446049250313e-16,0.9724141080521478,1.0275154893036457e-15,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
nan,2,32,4,5,13,32,4,0.7068505676291148,0.38870052035136177,0.31815004727775303,1.0955510879804766,0.45755652251685086,0.3128099826976459,-0.8018667351101001,0.9787934982924797,9.66230219368728e-16,6.571220998778051e-15,8.365365240763381e-17,random_rational_allpass
